t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.44,-0.1299280810408231,-0.025255563375978847,0.9911323797504257,0.13298476692926237,-3.5876314739471016,-0.0576970532690986
0.45,-0.08560852556679444,0.001654367770191692,0.9927042924694398,0.050401871572054925,-0.1663484274424531,0.2769523766950056
0.46,-0.06434055486498778,-0.002672660442703324,0.986499234558686,-0.21686161558567343,-17.299284341610488,-0.20341433574373735
0.47000000000000003,-0.111349634187258,-0.005229994414603786,0.9941833995642467,-0.12437636403373536,-15.314744919941289,0.1043432232046425
0.48,-0.059955368674830645,-0.0038821184821266723,1.0417097932032744,0.14046227956544363,22.053450733096735,0.19029354642207974
0.49,-0.10454211770123784,-0.03648897152433811,0.9808393393241172,-0.15678775186473126,20.137209171184477,0.13268425472028655
0.5,-0.11315942277819527,0.03114655989458927,0.9964787558274547,-0.48923020126929234,1.7965888445984026,-0.1296022861379047
0.51,-0.10963599349219767,0.029412320512710026,1.029512246023372,0.060351086044248416,1.6961513409092173,0.03513462821381278
0.52,-0.10232733087824686,0.013719015340541669,0.9838524290672633,0.14983234318274766,-5.728719726936054,-0.31089726053320504
0.53,-0.08199468608045513,0.01979977963493584,0.9844925459451701,-0.3603401616965049,2.6142818668661074,-0.17094667321905466
0.54,-0.10931425488651939,0.010989998232610525,1.0047458767859776,0.3216105318089731,-9.153197244277326,0.10963422801401618
0.55,-0.07029581131496479,-0.011323763750234764,0.9834661047755375,-0.13855455368187639,1.4541716496178654,-0.18348185977206793
0.56,-0.087538805222299,-0.009611814939377837,0.999736993169527,-0.1706935615935734,14.08875379100181,-0.010356137282351609
0.5700000000000001,-0.10798495434467689,-0.010302458579343988,0.9637807316444513,0.06723426419910884,-17.130910751544988,0.3721864023710899
0.58,-0.07015495243581525,0.005211095946510553,1.008658260153153,0.05562169452783684,4.094503629822635,-0.11108612295770265
0.59,-0.08949766007872853,0.03349007858267152,0.9895928508074019,-0.08446151826749265,11.231425760775478,-0.03988377799048058
0.6,-0.061373374478182884,0.004700208386204274,0.9669084829423031,0.16461942847079275,-7.986425668643762,-0.18254413618678278
0.61,-0.0987715239623395,0.027647609670802147,0.9982138845995648,-0.35781678499299446,2.915898379359014,-0.11211342598824317
0.62,-0.07093994349834482,0.012680690224805499,1.0056805511961537,0.03188523358037137,-0.5086208051436523,0.2951382307986573
0.63,-0.08514631644030843,-0.020180658441816247,1.0229736789616983,0.5079514843230966,3.593725462106306,0.10296803884186666
0.64,-0.11098387652236971,-0.03910241388807035,1.0125466164776478,-0.11657926738194797,3.1708399683391937,0.025132107976180165
0.65,-0.09000950171467548,-0.025205814199132648,0.9906947431113029,0.0229150318185589,-13.330944121200755,-0.17734206131561736
0.66,-0.13209621101716343,0.03227761139015619,1.000023741656186,0.011770978317779063,2.311862224011334,0.19927610708987628
0.67,-0.06475840810013961,0.020282403392408166,0.998539962477688,0.5025141813729831,11.51005317696029,-0.1280596648654364
0.68,-0.0977988627462941,0.02008084501121425,1.001299781720448,-0.14555339039792686,-3.3367373551998343,-0.33192761746510974
0.6900000000000001,-0.10661654422944591,0.010002545783420053,1.0217067681209442,0.2735540266992435,-10.539965579420882,0.03930516296033321
0.7000000000000001,-0.07812883633321543,0.007274119612197479,0.9746496411054405,0.39842258828414184,-0.5725093463176631,0.19037616849026295
0.71,-0.1328219937184579,-0.014386349209722003,1.0197933679490627,-0.31343501999886886,9.047709610616216,-0.0653865162722957
0.72,-0.08814582887093747,-0.021613965566153866,1.0298200901804393,0.32380571395778524,-14.275838447443896,0.24156644851359266
0.73,-0.08246459442034644,-0.04276400528041227,0.9998056321997827,-0.09580940679643815,8.400128279309325,0.09532087977929266
0.74,-0.09220101283637219,-0.01795698675410313,1.0106127112911425,-0.2454009855128593,9.542962072297302,-0.3635001360532279
0.75,-0.08070402514387819,-0.0007932008076827401,0.9924979390405829,-0.26546060596127213,-10.378993367350565,0.07812213203915173
0.76,-0.11640937614791008,0.019050599519167502,1.0110172014177927,-0.11434807330038055,1.2843937886131738,0.38511040932930074
0.77,-0.09346837767129787,-0.0020901271520743572,1.0161789731188056,0.02071773396288491,4.4530158627118785,-0.03412147591395464
0.78,-0.08603500821326185,0.020864113666154455,1.002436766346078,0.2217628857422793,4.985035304715859,-0.2006864299728134
0.79,-0.07490251058443097,0.031029027089625384,0.969285551334637,0.11106629685421177,-8.307267492355782,0.05620081894444134
0.8,-0.054301076794637644,-0.005867685651648181,0.9747498318707799,-0.12458638116107218,-2.737071620845709,0.07001574929566637
0.81,-0.09406516799505756,0.01967877650451682,1.0031487309579417,0.15504419976190542,6.640001265628666,-0.36913222718173283
0.8200000000000001,-0.05554030043947256,0.023648028066694204,0.965138892326204,0.23386347518350223,-9.548837351223021,0.11871366251481
0.8300000000000001,-0.08903482930429918,-0.00021356971749301751,1.0078103307398163,-0.052487139518882356,1.9258573202921119,0.08027807844178625
0.84,-0.1217998595080107,-0.03465199098156188,0.9850811769074216,-0.44453534353387775,19.008678381290558,-0.057109049156101314
0.85,-0.10125590414383287,-0.018108550978621903,1.0195918250836373,-0.08507031973114337,2.1650214806019066,0.12001265220389555
0.86,-0.08486826776494025,-0.02718644893904582,0.9921002089872561,0.15587049895092212,1.099275181650131,-0.07478747947411214
0.87,-0.10730117346756315,-0.019974752263978775,0.9787139198164597,-0.16235111951925918,-11.510139672474645,-0.34911146447837726
0.88,-0.08166916668264453,-0.038671346895353266,1.0003018159622548,0.23244600070463994,-14.913556871691753,0.359155815337052
0.89,-0.11116177673569468,-0.023059811627188464,0.9802514890780714,-0.5802535574091706,4.490739816739385,-0.26009949556316214
0.9,-0.09213437343038659,0.009225164021922397,0.9718869566468614,-0.08542377995498217,6.8592917130235636,0.2992463539277356
0.91,-0.09165694849941497,0.014232884802231569,0.9602053685427584,-0.2207897813815461,4.666545174585548,0.0008401365804516
0.92,-0.10848668470072803,0.002843858097854035,0.9809469007000026,-0.14103001074974617,-4.167578118349563,0.05387182984524465
0.93,-0.07144875836405389,-0.013351457236684332,0.9762265047900952,-0.09735076333358071,-4.020553544102738,0.042760069095190895
0.9400000000000001,-0.08701692259283245,0.025258531345081013,1.0050488301598075,-0.059497733750197325,3.500432646749295,0.1770627761651464
0.9500000000000001,-0.08909732413879475,-0.03528705049434426,0.9809932410492842,-0.2780443892889125,-4.818789162918448,0.1432097222919861
0.96,-0.09288393305507472,-0.02900511774601219,0.9925797431701072,0.10291989595138602,-17.44806241380597,0.3122857204561875
0.97,-0.07551823520489569,-0.02924361745245009,0.9886782958755034,-0.03694534227355189,8.000693915337864,-0.03732651198706229
0.98,-0.09954849495774765,-0.01592693952579834,0.9794847528744868,0.04590876976317527,20.273590306196283,0.10729238762497136
0.99,-0.10209290938193627,-0.0010738512968529804,1.0082909295252123,0.18461397990526035,-11.928627124848928,-0.17467809476491103
1.0,-0.08179258041570182,-0.028342160163528064,1.0055659519191793,0.2537889955619931,-2.1867997587462256,-0.27520410367100595
1.01,-0.0882796348835606,0.021479595179711736,1.0041032430145242,-0.20479231754590238,4.308505036763637,0.3299820503686846
1.02,-0.09717351669382401,0.01357365323788085,1.006921611222045,0.2216610839058818,-3.8078288374251437,0.15231874908534931
1.03,-0.10153009033422478,-0.017105355149761695,0.9817418967594335,-0.0805075263313889,8.146316312852365,0.011573257393065157
1.04,-0.06624553438630484,0.012832344786784872,1.0218090305867253,-0.13744493581514108,5.31600287522123,0.0601678106553085
1.05,-0.11035952711112818,-0.029886945782219117,1.0282366742095495,-0.1859663872640725,0.9635089185403376,0.23500603268017106
1.06,-0.103436472639153,-0.013646165308727306,0.9941151838218556,0.39585505360116136,-2.9876778047592403,-0.07170098582099492
1.07,-0.1025054564820037,0.016817006773220233,0.9576237043734831,0.06264290423861274,-13.833873665493522,0.046173552653472755
1.08,-0.10590307747395519,0.058557628759437,0.993129875910952,0.002947961472528327,4.875610226095477,-0.06507021237069482
1.09,-0.0994469508726257,0.04040854968681811,0.9647389682540062,-0.3497737479899224,10.676000104270782,-0.009656987033917735
1.1,-0.0628190277892285,-0.01803362766182787,1.0366723003314484,-0.05520950018912636,4.122460036089935,-0.19800993003653583
1.11,-0.07750736740941312,0.019472105090574877,1.001099585379452,-0.10849083907087181,-3.2043242615403997,-0.06766227930335147
1.12,-0.11704326873933057,0.02347488039347497,1.0062886290968,-0.12669701861854954,-5.730831844627742,-0.03170939715250909
1.1300000000000001,-0.04208566905460853,0.03960568246656573,0.9883893093949695,-0.10167791688406434,13.619232977683854,0.3090049692874137
1.1400000000000001,-0.08518328875590711,-0.0006768544233997612,0.9863713677038675,0.018576256410797496,16.834710292409685,-0.19170476910459644
1.1500000000000001,-0.07762965608907046,-0.022129611673219928,1.0181738447549635,-0.20125888488935853,-7.197010062252973,0.2658562132014388
1.16,-0.08070841489858932,-0.005320579895794947,0.9963304225683682,-0.23355849592485686,-10.591414520845946,0.019781370927394838
1.17,-0.07332172033942258,-0.0292029690452997,0.9970084556268266,-0.1729615222523031,-11.73617430470854,-0.29939208313503846
1.18,-0.12852560074921607,0.010233624002819401,0.9809347234870069,0.14806162135388368,-1.3811013675406736,-0.04200280910215848
1.19,-0.09178996937941453,-0.047601242265263854,0.9985055676788901,0.026802444467955377,3.5651253713556654,0.2775854180032899
1.2,-0.09905528056870713,0.009289541744432753,1.0016060813764478,0.12366811331750337,-2.852714994527702,0.007891752052478988
1.21,-0.09992000507955702,-0.029566058983486285,0.9927358073772148,0.14930927575586042,12.255786976668949,0.060490327878737205
1.22,-0.09772807773561373,0.035347634936910004,1.0320050742044686,-0.11986630065010823,-15.066026998520861,-0.32415223701850954
1.23,-0.050560889110414765,0.002505573503093955,0.9759400809155904,-0.11219532199675311,-13.055235062854528,0.09783708412981383
1.24,-0.0863358189646811,0.020449169543161144,1.0505505236557566,0.281465985657112,10.682793496793165,-0.1320209466369657
1.25,-0.11924864868300702,0.030295332732825028,1.0039579640707366,0.32847674989436926,-3.518944263735772,-0.07459641434070435
1.26,-0.0812877331893435,0.008172890345252043,1.0182498231963437,-0.10368763217763875,-7.856073521210414,0.09295724283379972
1.27,-0.08316707855186034,0.009663820550199227,1.0043817564947608,-0.16551050134904713,5.897684335783962,0.11261282870405381
1.28,-0.0685632946375166,-0.03689026067479958,0.9863427907586824,-0.25566058174348955,26.953894982292734,0.014842659378221271
1.29,-0.0846124029613445,0.004362162878003807,1.0021632197794952,-0.2869273086377832,1.291035861140911,-0.1191484309175816
1.3,-0.11167696213460655,-0.01319456686637522,1.0325921086596324,-0.16546012181229064,-2.294860730262964,-0.03605659058038944
1.31,-0.1082247338886785,-0.0008614690463534629,1.000190141261359,-0.3382774316387245,5.322197747192506,0.0492378946932998
1.32,-0.08665040520742143,-0.034083024469387976,1.0016780049914478,0.24226779781463548,-16.29630814254253,0.09764216230017708
1.33,-0.07799827351089739,0.0019786958748060184,0.9847720014014475,0.21770447491605338,-2.3170210820946653,0.19826906765317678
1.34,-0.10618129814897101,-0.00237525810267818,1.010025282263107,-0.025190381021281107,9.343363155165198,0.42565517902105166
1.35,-0.1171548544447231,-0.01035183773700789,0.9831499935937185,-0.062119439712978966,-0.2713537151083458,-0.0886610726901495
1.36,-0.09794653664977751,0.011833079463184213,0.9884838596048667,-0.09891957093728271,-2.2082511221927326,-0.07695616606683128
1.37,-0.06408504955672494,-0.009625492782743644,1.0006360852018705,0.09767562304016768,8.195517889201138,0.04103504572260388
1.3800000000000001,-0.09307941735620161,0.0005950543317741245,0.9880615615899828,-0.027759523734145176,6.692859031695949,0.14202720287085138
1.3900000000000001,-0.08325431335631032,-0.018757756759503703,1.0064779972724258,0.3401609648626574,-9.412386196283462,-0.4488520952306747
1.4000000000000001,-0.07373680651813919,-0.031182022535456627,0.9785699547397235,-0.024504314097741856,-1.6697657337028025,0.2971204030682956
1.41,-0.1083509051105323,0.03294181732507659,1.0013813498253592,-0.17555785318325312,9.216140286463336,-0.19696918170247268
1.42,-0.09764387093936552,-0.009639571423360159,1.0178648011443099,-0.31914640787315113,-11.643294271468704,-0.05222735263816977
1.43,-0.12761608583798423,-0.014528410879068244,1.0030931600383792,-0.14483999462315902,-1.2043395847520157,-0.011107789411296245
1.44,-0.12563720184921368,-0.011994546938452224,0.9993374026341751,-0.11272679563079178,15.565204942854495,0.478764908220571
1.45,-0.11503843431089746,-0.01876710277851542,0.9924205476962649,-0.03808249559227741,-17.099201104088785,0.32210958350986324
1.46,-0.09855435801471747,-0.020030746299845765,0.9837454494583503,-0.04692754900123845,-3.9423805607040108,-0.0621770963453157
1.47,-0.12136561477427217,-0.023117296720957723,0.9967655898083352,-0.33182530546089756,15.599690316792273,0.07162345985376399
1.48,-0.12431809503151918,-0.0009401578703215618,0.9855342101898416,-0.1163405788737856,-8.503776011429538,0.08016090898812103
1.49,-0.06740189329405205,-0.027995893229624834,0.9856790479214557,-0.09153944088594983,3.845048745842569,-0.36759137056237207
1.5,-0.07335881428937593,-0.026278756672729345,1.000092145430278,-0.09064167872187145,2.72343574698425,-0.07043477349716698
1.51,-0.16389982662920577,-0.010682322897301658,0.9576360814371124,-0.35670314804660225,0.8934170103434032,-0.11867980284645407
1.52,-0.09584144486189623,-0.02147687971087997,0.99269824149499,-0.13581682963744574,2.2471780596605813,-0.271721044262031
1.53,-0.062363700021685925,-0.026928077391485346,0.9828817309511891,0.022752243815379422,-5.6089755050991075,-0.21654872258040525
1.54,-0.08972902236542174,-0.006952099740525348,1.0245594388687276,-0.21427203098154443,0.5686675890054089,-0.01602836069010985
1.55,-0.10128602021298809,-0.015355430394914953,0.9895688146368583,-0.09286236511589516,2.474179279467839,0.0023893876252813005
1.56,-0.09238830693799951,0.03527106169394431,0.9932474216563573,0.20764915375570414,12.764891415016962,-0.11584847153116098
1.57,-0.10513559654495631,0.03255253605467311,1.0220764391685677,-0.7177382381590335,-7.593341369648958,-0.432974510598286
1.58,-0.14562693309785205,-0.0034408699668286857,0.9819990894655231,0.0031360464756576348,-14.137047095186674,0.22286224515996464
1.59,-0.09658274985782633,-0.019266609080840612,0.9909471497666092,0.12987134047935553,11.541376504619421,0.29046837107723694
1.6,-0.07639493795319843,0.02406356943103732,0.988892415369435,0.04881376766840497,2.1795356043062286,0.6106010168769856
1.61,-0.10011994801928954,0.013871178172675186,1.0066340232236586,0.08503767988451477,-1.887413922470735,0.0021504984423406427
1.62,-0.07472638852354163,0.003606102850067878,1.0192288126351103,0.32341449895870394,8.24176535760466,-0.09755336671727753
1.6300000000000001,-0.07502069767266553,0.04598255977207616,0.987562953649191,-0.014241144699205475,-7.938177394521624,-0.12152787347647472
1.6400000000000001,-0.11096572911147316,0.005237300011152003,0.9705823241382321,0.40174813432939693,-5.9288270024502285,-0.3066229086222444
1.6500000000000001,-0.10013222433744882,-0.023119791809838145,1.0080914862529513,0.13550884877500288,1.9217491944241445,0.1182736807636239
1.6600000000000001,-0.09229440351019658,-0.04197398935943242,1.0232066945651992,-0.10416473986228841,-9.511618205721831,0.04313104716928567
1.67,-0.09877324764259299,-0.002568061717593018,0.989546604570909,0.30731674970903794,6.526517969901221,0.04209785463399048
1.68,-0.0970831797408976,-0.04522904598030227,1.001572731543784,-0.04456024897651276,1.779667582504881,0.2307052334570816
1.69,-0.10693681332085149,0.02471211865267605,1.0108855574102622,0.19113219865274392,11.671709762763433,0.07925787350421734
1.7,-0.05614133115045187,0.003846352476590177,1.0138993414510336,0.24267682606896532,-16.108069153766408,0.027934808260570872
1.71,-0.0776394892628017,0.002813473191220531,0.985536579043361,-0.11515973027935607,-13.982916400702653,-0.2182655325970626
1.72,-0.08341089719605953,-0.014920066234453796,1.0041707913555027,0.3687168904573501,10.117475887630478,-0.15987503442277193
1.73,-0.12160102489116072,-0.03186136691837681,0.9672443436611226,0.13401730557193595,-2.922848547237802,0.21454502345245396
1.74,-0.1149141840782612,0.017531382369520548,0.9861232629103129,0.11978569227317126,14.578345555050221,-0.06935879962434854
1.75,-0.06775810015630744,0.012090645802095082,1.018992410904533,-0.13150366599519248,-3.3279973150977726,0.06384669258420037
1.76,-0.09294686116747042,0.04229705991867722,0.9739641697835862,-0.2509984653710506,13.914991156745815,0.0576767405178463
1.77,-0.11783701961195593,-0.0048363317452288015,0.9888810349546675,0.022025474488551813,-9.156202287901394,0.12336102954330164
1.78,-0.09125026168884137,-0.025729631041717493,0.9989503775762488,0.21514926602786766,-13.21234975724754,-0.08743287928457792
1.79,-0.07616490050478485,0.031753544381344104,1.0277891572581634,0.15330248741054908,8.684621873252144,-0.2543450736420784
1.8,-0.11513922898387911,0.011352527952141787,0.9717194378318843,0.5364210399735875,-6.297552312578027,0.4385999332182441
1.81,-0.1291893475144564,0.009668084391782501,0.9767871264759665,-0.052752067546283345,14.529875603673895,-0.1280203543267144
1.82,-0.1271131211358474,-0.0011600590451882535,1.0142789508912524,0.25096828354611256,5.912945372739206,-0.11441854252817202
1.83,-0.08057987157468492,0.016983481602835793,1.0194538195787737,-0.0006257567583138324,-8.792346544421669,0.029692706389276735
1.84,-0.10818460292728764,-0.007895568075728419,0.9902653838436861,0.12296555700824022,4.534694719797594,-0.1961742255024061
1.85,-0.09864917470219897,0.0004032397821154485,1.0393870814607558,-0.034757515919933826,10.78649796700915,0.0696564182507447
1.86,-0.10166410320060576,0.03912691242901982,1.0167071405835557,0.24052013418447055,-15.13830367138119,-0.34525540802839516
1.87,-0.059128526999764563,0.01139914120757415,1.0069097864029348,0.09122483971474604,-7.381522516058288,-0.30269581425212533
1.8800000000000001,-0.10715051946197092,-0.009214715753720251,1.0079485132441672,0.04519937024609837,4.534192936901321,0.06524843491784021
1.8900000000000001,-0.10646555271698557,0.03678456476134072,1.0157356826781827,-0.15878637124169082,-6.33738305623319,-0.0028326258971148517
1.9000000000000001,-0.07432940867736473,0.014079520660324085,0.9977649645379234,0.014952330346951119,1.4093250647984679,-0.2730797481098866
1.9100000000000001,-0.07620207147118131,-0.010727670430212758,0.9941246293453707,0.1929158270127284,14.49943306287936,-0.24345674496280567
1.92,-0.08564150382484165,-0.016636854105848614,1.0036985635504345,0.017957572038141394,-0.15288335379244722,-0.2471272514069648
1.93,-0.08194170570429007,0.04149966124163072,1.014486923422091,0.209049353221059,-8.738914502936733,-0.0183954834627554
1.94,-0.1097064497781352,-0.01301554726887303,1.0076121694933888,-0.08748048647799045,5.579235940455665,-0.3046216901700589
1.95,-0.08258378712093452,-0.016298615501001555,1.016076144643543,0.05703772194105902,-1.6553769661116524,0.2751970674606787
1.96,-0.10803645527632366,-0.020856622856725314,1.0122325644326398,-0.2057842436717873,5.49127738357186,0.2125639438884203
1.97,-0.11198940026880029,0.009209160617222286,0.9958515489797994,0.06468629701545862,-6.253116006271156,-0.08714297479413446
1.98,-0.0971030583907305,0.0018095160535954152,0.9936153759653867,0.13550406716544175,-12.888007249599019,-0.03567563340899095
1.99,-0.06682946302084561,0.0073053762080422385,1.0138870119497911,-0.21333125026808808,4.454542282456265,0.11847788992373809
2.0,-0.06377595975083106,0.030986449283056154,1.0091119255274779,0.18164015208800605,1.192013006304694,0.07975661303326857
2.0100000000000002,-0.0893436602763449,-0.012909840096758605,1.0061307536935102,0.1615212798609787,5.113127155706071,-0.2493134611130311
2.02,-0.060316038669778825,0.01665609878853573,1.0182765743501765,-0.16307579815405726,-10.42792495244858,-0.3450649237556165
2.0300000000000002,-0.06928597320232265,-0.03334814746556424,0.9828667087545453,0.031655682466108434,7.0710468731338985,0.17980205495575458
2.04,-0.09289304966202604,-0.03106139545624787,1.0144390810851214,-0.12362147146375535,20.0597591605952,-0.2858289515766718
2.05,-0.10457891611465468,-0.002370844524739643,0.9727920650083609,0.014272291523688163,-23.565990201964436,0.0161495847032856
2.06,-0.08155591428745325,-0.031995759653118676,0.9964276982710604,0.23439221076869005,-7.255173086167872,-0.21612012697264477
2.07,-0.10481161896810778,0.02180433585385476,1.0205468178851724,0.0015472874720608978,11.295197204391355,-0.0844811143071661
2.08,-0.08762269212901976,0.01859290531306957,1.0146782467928064,0.19591508856299875,17.16195828006104,0.2518125045881855
2.09,-0.11213133377795226,-0.0068964729625059455,1.0150095851270098,0.20030858355138947,7.941365354818419,-0.1631536526016245
2.1,-0.0780009909505564,0.006581116501277928,0.9964818364393141,-0.10530104638991995,-10.590901735410466,-0.169926254942352
2.11,-0.11126437580181875,-0.004557006068788418,1.0063493325849893,0.29123155831326764,-8.761905286131302,-0.18510030832114682
2.12,-0.04512938703424296,-0.016417807721145206,1.016490719410028,-0.006809028961517239,4.240171521717117,-0.29053334587696206
2.13,-0.10009795717259948,-0.03218672765062689,0.971534353605638,-0.009362266892087719,1.3876851977322877,0.026954966007680287
2.14,-0.061443134371780825,-0.015393286683996537,1.013392546243843,-0.15490866313253318,-5.4064657896663695,0.1641687154153251
2.15,-0.08558225113505986,0.01298283527888377,0.9945270868906217,-0.24715199180192401,9.578940747334153,-0.18990227291125122
2.16,-0.10862055349474943,-0.02085715245578683,1.0063772274181888,-0.006970975253202238,10.637731761603284,0.07782852195339812
2.17,-0.12304269640870487,0.02736885853680839,0.9786291869341053,0.43007997443930535,2.770988606753808,-0.2825663177261329
2.18,-0.09092773534637186,0.019677406693478602,1.0072277610426064,-0.2874806471321804,-8.688571194784902,-0.21486248651929954
2.19,-0.05077998707669718,0.015655265397815032,1.0158436526552201,-0.05993441111984629,-17.014667469169595,-0.057389429535757076
2.2,-0.056559527945419,-0.027399474277734752,1.0137308107286973,-0.04365807852982904,9.698168493239193,0.04997152483815567
2.21,-0.12859136175310942,-0.02813482081593912,1.016128123851822,0.11486548454005752,12.531923233688005,0.10378156958052187
2.22,-0.11726079528829815,0.005173642184224288,0.971628720631697,0.12990145219150323,-7.038548773056838,0.06598872411998129
2.23,-0.08521870003382995,-0.027445115829908086,0.9362384070400032,0.10966736961508879,10.383762027870388,-0.44206339811605483
2.24,-0.09875724401315085,-0.03307969699003903,1.0096370904398628,-0.29141029360253123,-1.4295373245899794,0.13707320914617777
2.25,-0.052894973404388056,0.026947172495574653,0.9998291175338314,-0.1332608852355521,-23.105177179969854,0.04842988514310398
2.2600000000000002,-0.10233518953817412,0.014811705414751502,1.0029634164980938,-0.028709015947633445,-14.625385818829995,-0.11955021500134472
2.27,-0.08895540738344243,0.032197180069590464,1.040522089195884,-0.1208440489834022,13.326109643726692,0.10983322500809962
2.2800000000000002,-0.13445079823033057,-0.013622343578116761,0.9916570038099777,0.0699609848979759,5.848822702967402,0.002342109622136342
